,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
325,1403638074618179585,1403466637861261312,2021-06-12 15:59:29+07:00,2021-06-12,15:59:29,700,1371630431947264001,syareef92450772,Syareef,,@FaqirPrana @Iwan80an @Dinosaurus_2021 @Pasopati5151 @zahkhan25_70127 @Hendra24777329 @ardianKobe @pion_praponco @KilatSecepat @prince_efel @maulana00454021 @QKhalita @hartono_mulyadi @A7i2s @Selene5758 Bismillah  #PresidenLanggarKonstitusi  #PresidenLanggarKonstitusi,in,[],[],[],0,2,1,"['presidenlanggarkonstitusi', 'presidenlanggarkonstitusi']",[],https://twitter.com/Syareef92450772/status/1403638074618179585,False,,0,,,,,,,,"[{'screen_name': 'FaqirPrana', 'name': 'Prana Al-Faqir 🇵🇸 🇮🇩 🇹🇷', 'id': '1390247368671391744'}, {'screen_name': 'Iwan80an', 'name': 'مالك رضوان', 'id': '843682027975016448'}, {'screen_name': 'Dinosaurus_2021', 'name': 'JatayuBack', 'id': '1345926626689777664'}, {'screen_name': 'Pasopati5151', 'name': 'PASOPATI5151', 'id': '1310665217290821632'}, {'screen_name': 'zahkhan25_70127', 'name': 'hamzah 25', 'id': '2720556281'}, {'screen_name': 'Hendra24777329', 'name': '🇵🇸#PerangiKedzolimanMereka🇵🇸', 'id': '1355501823864561668'}, {'screen_name': 'ardianKobe', 'name': 'ardiankobe.313', 'id': '453717251'}, {'screen_name': 'pion_praponco', 'name': 'PionPraponco', 'id': '1123472062679535616'}, {'screen_name': 'KilatSecepat', 'name': 'KEGELAPAN = KEHANCURAN DEMOKRASI', 'id': '1321987797775917056'}, {'screen_name': 'prince_efel', 'name': 'Dt.Rajo Dilangik.', 'id': '1088448122961813504'}, {'screen_name': 'maulana00454021', 'name': 'maulana🇮🇩🇯🇴🇹🇷', 'id': '2577956802'}, {'screen_name': 'QKhalita', 'name': 'QueenKhalita🤎', 'id': '1364716516751544321'}, {'screen_name': 'hartono_mulyadi', 'name': 'Mulyadi Hartono', 'id': '417204032'}, {'screen_name': 'A7i2s', 'name': 'AB3_Y', 'id': '1399601393174863877'}, {'screen_name': 'Selene5758', 'name': 'Selene', 'id': '1340585734340669440'}]",,,,
326,1403638035669864453,1403466637861261312,2021-06-12 15:59:20+07:00,2021-06-12,15:59:20,700,1371630431947264001,syareef92450772,Syareef,,@FaqirPrana @Dinosaurus_2021 @Pasopati5151 @zahkhan25_70127 @Hendra24777329 @ardianKobe @pion_praponco @KilatSecepat @prince_efel @maulana00454021 @QKhalita @hartono_mulyadi @A7i2s @Selene5758 Bismillah  #PresidenLanggarKonstitusi  #PresidenLanggarKonstitusi,in,[],[],[],0,2,2,"['presidenlanggarkonstitusi', 'presidenlanggarkonstitusi']",[],https://twitter.com/Syareef92450772/status/1403638035669864453,False,,0,,,,,,,,"[{'screen_name': 'FaqirPrana', 'name': 'Prana Al-Faqir 🇵🇸 🇮🇩 🇹🇷', 'id': '1390247368671391744'}, {'screen_name': 'Dinosaurus_2021', 'name': 'JatayuBack', 'id': '1345926626689777664'}, {'screen_name': 'Pasopati5151', 'name': 'PASOPATI5151', 'id': '1310665217290821632'}, {'screen_name': 'zahkhan25_70127', 'name': 'hamzah 25', 'id': '2720556281'}, {'screen_name': 'Hendra24777329', 'name': '🇵🇸#PerangiKedzolimanMereka🇵🇸', 'id': '1355501823864561668'}, {'screen_name': 'ardianKobe', 'name': 'ardiankobe.313', 'id': '453717251'}, {'screen_name': 'pion_praponco', 'name': 'PionPraponco', 'id': '1123472062679535616'}, {'screen_name': 'KilatSecepat', 'name': 'KEGELAPAN = KEHANCURAN DEMOKRASI', 'id': '1321987797775917056'}, {'screen_name': 'prince_efel', 'name': 'Dt.Rajo Dilangik.', 'id': '1088448122961813504'}, {'screen_name': 'maulana00454021', 'name': 'maulana🇮🇩🇯🇴🇹🇷', 'id': '2577956802'}, {'screen_name': 'QKhalita', 'name': 'QueenKhalita🤎', 'id': '1364716516751544321'}, {'screen_name': 'hartono_mulyadi', 'name': 'Mulyadi Hartono', 'id': '417204032'}, {'screen_name': 'A7i2s', 'name': 'AB3_Y', 'id': '1399601393174863877'}, {'screen_name': 'Selene5758', 'name': 'Selene', 'id': '1340585734340669440'}]",,,,
327,1403638023086952448,1403466637861261312,2021-06-12 15:59:17+07:00,2021-06-12,15:59:17,700,1390247368671391744,faqirprana,Prana Al-Faqir 🇵🇸 🇮🇩 🇹🇷,,@Dinosaurus_2021 @Pasopati2323 @Pedagangsukses1 @Sekeping_H4t1 @B_dzoel_isBack @bhakti_yudi @Rajawali_Xlp34 @IBNUHUSEINATS @4nw4r_84 @Indah45Seruni @UlamaAswaja @Hail_Indonesia @jaluciparay @DayatPondok #PresidenLanggarKonstitusi  #PresidenLanggarKonstitusi,und,[],[],[],1,1,1,"['presidenlanggarkonstitusi', 'presidenlanggarkonstitusi']",[],https://twitter.com/FaqirPrana/status/1403638023086952448,False,,0,,,,,,,,"[{'screen_name': 'Dinosaurus_2021', 'name': 'JatayuBack', 'id': '1345926626689777664'}, {'screen_name': 'Pasopati2323', 'name': 'Pasopati2323', 'id': '1286897872898650112'}, {'screen_name': 'Pedagangsukses1', 'name': 'PedagangLuarbiasa', 'id': '1382716020255707137'}, {'screen_name': 'Sekeping_H4t1', 'name': 'Sekeping Hati', 'id': '1381134540580605953'}, {'screen_name': 'B_dzoel_isBack', 'name': '@B_Dzoel is Back 🏋🏋', 'id': '1369715081802514432'}, {'screen_name': 'bhakti_yudi', 'name': 'Yudi Bhakti', 'id': '3472899252'}, {'screen_name': 'Rajawali_Xlp34', 'name': 'Jack Piliang', 'id': '1335539032458108928'}, {'screen_name': 'IBNUHUSEINATS', 'name': 'Hasan Alatas', 'id': '1334362207388241921'}, {'screen_name': '4nw4r_84', 'name': '🇲🇨4n4k 603m1 pu724🇵🇸', 'id': '1236989225930637313'}, {'screen_name': 'Indah45Seruni', 'name': 'Bunga Seruni', 'id': '1362762616188280837'}, {'screen_name': 'UlamaAswaja', 'name': 'Pecinta Ulama Aswaja', 'id': '1384638928204963843'}, {'screen_name': 'Hail_Indonesia', 'name': 'Hail_Indonesia', 'id': '1376008431719489537'}, {'screen_name': 'jaluciparay', 'name': 'Mang Kok', 'id': '1101145122576584705'}, {'screen_name': 'DayatPondok', 'name': 'Kidayat Bae', 'id': '1209830281273724928'}]",,,,
328,1403638021006585860,1403607643369861120,2021-06-12 15:59:17+07:00,2021-06-12,15:59:17,700,1402247417794162691,j0cker_jr,j0cker_jr,,@EnggarHadii 🤣🤣🤣 Cari restu prof.madam #PresidenLanggarKonstitusi #PresidenLanggarKonstitusi Dasarrr,in,[],[],[],0,2,0,"['presidenlanggarkonstitusi', 'presidenlanggarkonstitusi']",[],https://twitter.com/j0cker_jr/status/1403638021006585860,False,,0,,,,,,,,"[{'screen_name': 'EnggarHadii', 'name': 'Enggarsatyo Hadi', 'id': '1664471394'}]",,,,
329,1403638014681620485,1403491218969927680,2021-06-12 15:59:15+07:00,2021-06-12,15:59:15,700,1118888200028577792,yang_moelia,Toean Moeda™,,@InSrikandi_____ Jangan hinakan diri dg membantu para penjajah !!  #PresidenLanggarKonstitusi  #PresidenLanggarKonstitusi,in,[],[],[],0,2,3,"['presidenlanggarkonstitusi', 'presidenlanggarkonstitusi']",[],https://twitter.com/Yang_Moelia/status/1403638014681620485,False,,0,,,,,,,,"[{'screen_name': 'InSrikandi_____', 'name': 'Opposite6868💞👌', 'id': '1282241995579158529'}]",,,,
330,1403637995614310402,1403466637861261312,2021-06-12 15:59:11+07:00,2021-06-12,15:59:11,700,1371630431947264001,syareef92450772,Syareef,,@FaqirPrana @Rajawali_Xlp34 @pion_praponco @Dinosaurus_2021 @Pasopati5151 @zahkhan25_70127 @Hendra24777329 @ardianKobe @KilatSecepat @prince_efel @maulana00454021 @QKhalita @hartono_mulyadi @A7i2s @Selene5758 Bismillah  #PresidenLanggarKonstitusi  #PresidenLanggarKonstitusi,in,[],[],[],1,2,3,"['presidenlanggarkonstitusi', 'presidenlanggarkonstitusi']",[],https://twitter.com/Syareef92450772/status/1403637995614310402,False,,0,,,,,,,,"[{'screen_name': 'FaqirPrana', 'name': 'Prana Al-Faqir 🇵🇸 🇮🇩 🇹🇷', 'id': '1390247368671391744'}, {'screen_name': 'Rajawali_Xlp34', 'name': 'Jack Piliang', 'id': '1335539032458108928'}, {'screen_name': 'pion_praponco', 'name': 'PionPraponco', 'id': '1123472062679535616'}, {'screen_name': 'Dinosaurus_2021', 'name': 'JatayuBack', 'id': '1345926626689777664'}, {'screen_name': 'Pasopati5151', 'name': 'PASOPATI5151', 'id': '1310665217290821632'}, {'screen_name': 'zahkhan25_70127', 'name': 'hamzah 25', 'id': '2720556281'}, {'screen_name': 'Hendra24777329', 'name': '🇵🇸#PerangiKedzolimanMereka🇵🇸', 'id': '1355501823864561668'}, {'screen_name': 'ardianKobe', 'name': 'ardiankobe.313', 'id': '453717251'}, {'screen_name': 'KilatSecepat', 'name': 'KEGELAPAN = KEHANCURAN DEMOKRASI', 'id': '1321987797775917056'}, {'screen_name': 'prince_efel', 'name': 'Dt.Rajo Dilangik.', 'id': '1088448122961813504'}, {'screen_name': 'maulana00454021', 'name': 'maulana🇮🇩🇯🇴🇹🇷', 'id': '2577956802'}, {'screen_name': 'QKhalita', 'name': 'QueenKhalita🤎', 'id': '1364716516751544321'}, {'screen_name': 'hartono_mulyadi', 'name': 'Mulyadi Hartono', 'id': '417204032'}, {'screen_name': 'A7i2s', 'name': 'AB3_Y', 'id': '1399601393174863877'}, {'screen_name': 'Selene5758', 'name': 'Selene', 'id': '1340585734340669440'}]",,,,
331,1403637829083619329,1403609299125903360,2021-06-12 15:58:31+07:00,2021-06-12,15:58:31,700,1402247417794162691,j0cker_jr,j0cker_jr,,@rokokGulunk Kalo gitu jangan lama2 #PresidenLanggarKonstitusi #PresidenLanggarKonstitusi Mundurin aja,in,[],[],[],2,3,1,"['presidenlanggarkonstitusi', 'presidenlanggarkonstitusi']",[],https://twitter.com/j0cker_jr/status/1403637829083619329,False,,0,,,,,,,,"[{'screen_name': 'rokokGulunk', 'name': 'حمس نستر', 'id': '862693839420637187'}]",,,,
332,1403637790391209987,1403471473675669504,2021-06-12 15:58:22+07:00,2021-06-12,15:58:22,700,1376008431719489537,hail_indonesia,Hail_Indonesia,,"@jaluciparay @Rajawali_Xlp34 @Aphroditegirl_1 @Pasopati2323 @Pedagangsukses1 @Sekeping_H4t1 @B_dzoel_isBack @bhakti_yudi @IBNUHUSEINATS @4nw4r_84 @Indah45Seruni @UlamaAswaja @DayatPondok #PresidenLanggarKonstitusi #PresidenLanggarKonstitusi  ===  Orang berani bukan mereka yang tidak pernah merasa takut, tapi mereka yang bisa menaklukkan rasa takut itu.  Bersuara untuk kebenaran.   Bantu angkat.  https://t.co/cl6UVyqzuS",in,[],[],['https://pbs.twimg.com/tweet_video_thumb/E3q5HgGUUAExPec.jpg'],0,3,0,"['presidenlanggarkonstitusi', 'presidenlanggarkonstitusi']",[],https://twitter.com/Hail_Indonesia/status/1403637790391209987,False,,1,https://pbs.twimg.com/tweet_video_thumb/E3q5HgGUUAExPec.jpg,,,,,,,"[{'screen_name': 'jaluciparay', 'name': 'Mang Kok', 'id': '1101145122576584705'}, {'screen_name': 'Rajawali_Xlp34', 'name': 'Jack Piliang', 'id': '1335539032458108928'}, {'screen_name': 'Aphroditegirl_1', 'name': 'Aphrodite', 'id': '1380983323074260994'}, {'screen_name': 'Pasopati2323', 'name': 'Pasopati2323', 'id': '1286897872898650112'}, {'screen_name': 'Pedagangsukses1', 'name': 'PedagangLuarbiasa', 'id': '1382716020255707137'}, {'screen_name': 'Sekeping_H4t1', 'name': 'Sekeping Hati', 'id': '1381134540580605953'}, {'screen_name': 'B_dzoel_isBack', 'name': '@B_Dzoel is Back 🏋🏋', 'id': '1369715081802514432'}, {'screen_name': 'bhakti_yudi', 'name': 'Yudi Bhakti', 'id': '3472899252'}, {'screen_name': 'IBNUHUSEINATS', 'name': 'Hasan Alatas', 'id': '1334362207388241921'}, {'screen_name': '4nw4r_84', 'name': '🇲🇨4n4k 603m1 pu724🇵🇸', 'id': '1236989225930637313'}, {'screen_name': 'Indah45Seruni', 'name': 'Bunga Seruni', 'id': '1362762616188280837'}, {'screen_name': 'UlamaAswaja', 'name': 'Pecinta Ulama Aswaja', 'id': '1384638928204963843'}, {'screen_name': 'DayatPondok', 'name': 'Kidayat Bae', 'id': '1209830281273724928'}]",,,,
333,1403637654437076995,1403605020029767680,2021-06-12 15:57:49+07:00,2021-06-12,15:57:49,700,1402247417794162691,j0cker_jr,j0cker_jr,,@EnggarHadii Sampek mana sedihnya #PresidenLanggarKonstitusi #PresidenLanggarKonstitusi Ubun2 apa sebatas air mata buaya  https://t.co/TCWlLJ1b4B,in,[],[],['https://pbs.twimg.com/media/E3q5AgSUUAAWL5G.png'],0,2,0,"['presidenlanggarkonstitusi', 'presidenlanggarkonstitusi']",[],https://twitter.com/j0cker_jr/status/1403637654437076995,False,,1,https://pbs.twimg.com/media/E3q5AgSUUAAWL5G.png,,,,,,,"[{'screen_name': 'EnggarHadii', 'name': 'Enggarsatyo Hadi', 'id': '1664471394'}]",,,,
334,1403637607280435201,1403466637861261312,2021-06-12 15:57:38+07:00,2021-06-12,15:57:38,700,1390247368671391744,faqirprana,Prana Al-Faqir 🇵🇸 🇮🇩 🇹🇷,,"@Rajawali_Xlp34 @pion_praponco @Dinosaurus_2021 @Pasopati5151 @zahkhan25_70127 @Hendra24777329 @ardianKobe @Syareef92450772 @KilatSecepat @prince_efel @maulana00454021 @QKhalita @hartono_mulyadi @A7i2s @Selene5758 Cocok 👍 partai merah ga jelas emang,,kontribusinya buat rakyat.  #PresidenLanggarKonstitusi #PresidenLanggarKonstitusi",in,[],[],[],1,4,3,"['presidenlanggarkonstitusi', 'presidenlanggarkonstitusi']",[],https://twitter.com/FaqirPrana/status/1403637607280435201,False,,0,,,,,,,,"[{'screen_name': 'Rajawali_Xlp34', 'name': 'Jack Piliang', 'id': '1335539032458108928'}, {'screen_name': 'pion_praponco', 'name': 'PionPraponco', 'id': '1123472062679535616'}, {'screen_name': 'Dinosaurus_2021', 'name': 'JatayuBack', 'id': '1345926626689777664'}, {'screen_name': 'Pasopati5151', 'name': 'PASOPATI5151', 'id': '1310665217290821632'}, {'screen_name': 'zahkhan25_70127', 'name': 'hamzah 25', 'id': '2720556281'}, {'screen_name': 'Hendra24777329', 'name': '🇵🇸#PerangiKedzolimanMereka🇵🇸', 'id': '1355501823864561668'}, {'screen_name': 'ardianKobe', 'name': 'ardiankobe.313', 'id': '453717251'}, {'screen_name': 'Syareef92450772', 'name': 'Syareef', 'id': '1371630431947264001'}, {'screen_name': 'KilatSecepat', 'name': 'KEGELAPAN = KEHANCURAN DEMOKRASI', 'id': '1321987797775917056'}, {'screen_name': 'prince_efel', 'name': 'Dt.Rajo Dilangik.', 'id': '1088448122961813504'}, {'screen_name': 'maulana00454021', 'name': 'maulana🇮🇩🇯🇴🇹🇷', 'id': '2577956802'}, {'screen_name': 'QKhalita', 'name': 'QueenKhalita🤎', 'id': '1364716516751544321'}, {'screen_name': 'hartono_mulyadi', 'name': 'Mulyadi Hartono', 'id': '417204032'}, {'screen_name': 'A7i2s', 'name': 'AB3_Y', 'id': '1399601393174863877'}, {'screen_name': 'Selene5758', 'name': 'Selene', 'id': '1340585734340669440'}]",,,,
335,1403637570718756864,1403637570718756864,2021-06-12 15:57:29+07:00,2021-06-12,15:57:29,700,1366372310,imabi181,ابء,,"""kasihan anak Adam selalu kekurangan harta, tanpa pernah merasa kekurangan amal""  ~Imam Hasan Albasri~  #KejutanPledoiHRS #RezimBangkrut #PresidenLanggarKonstitusi #MahasiswaMatiSuri  #malamminggu",in,[],[],[],0,2,6,"['kejutanpledoihrs', 'rezimbangkrut', 'presidenlanggarkonstitusi', 'mahasiswamatisuri', 'malamminggu']",[],https://twitter.com/imabi181/status/1403637570718756864,False,,0,,,,,,,,[],,,,
336,1403637507049230342,1403525936784445440,2021-06-12 15:57:14+07:00,2021-06-12,15:57:14,700,1118888200028577792,yang_moelia,Toean Moeda™,,"@InSrikandi_____ @the_bath35ikh Jaga tanah air ini, jangan diam wahai ummat islam.  #PresidenLanggarKonstitusi  #PresidenLanggarKonstitusi",in,[],[],[],1,4,1,"['presidenlanggarkonstitusi', 'presidenlanggarkonstitusi']",[],https://twitter.com/Yang_Moelia/status/1403637507049230342,False,,0,,,,,,,,"[{'screen_name': 'InSrikandi_____', 'name': 'Opposite6868💞👌', 'id': '1282241995579158529'}, {'screen_name': 'the_bath35ikh', 'name': '@the_bat0341', 'id': '1397836308874096640'}]",,,,
337,1403637454494605313,1403619448620085248,2021-06-12 15:57:02+07:00,2021-06-12,15:57:02,700,1402247417794162691,j0cker_jr,j0cker_jr,,@EnggarHadii Main aman md #PresidenLanggarKonstitusi #PresidenLanggarKonstitusi Sengkuni,in,[],[],[],1,3,0,"['presidenlanggarkonstitusi', 'presidenlanggarkonstitusi']",[],https://twitter.com/j0cker_jr/status/1403637454494605313,False,,0,,,,,,,,"[{'screen_name': 'EnggarHadii', 'name': 'Enggarsatyo Hadi', 'id': '1664471394'}]",,,,
338,1403637426275319812,1403637426275319808,2021-06-12 15:56:55+07:00,2021-06-12,15:56:55,700,1402668672062160897,briyanikebuli,Briyanikebuli,,Butuh pencerahan ....  Maksudnya bgimana? #PresidenLanggarKonstitusi  #MahasiswaMatiSuri,in,[],[],[],0,2,0,"['presidenlanggarkonstitusi', 'mahasiswamatisuri']",[],https://twitter.com/briyanikebuli/status/1403637426275319812,False,https://twitter.com/EnggarHadii/status/1403604736960458752,0,,,,,,,,[],,,,
339,1403637314719424517,1403604904564781056,2021-06-12 15:56:28+07:00,2021-06-12,15:56:28,700,1402247417794162691,j0cker_jr,j0cker_jr,,@EnggarHadii Gontaganti menteri #PresidenLanggarKonstitusi #PresidenLanggarKonstitusi g ada petubahan,in,[],[],[],0,3,1,"['presidenlanggarkonstitusi', 'presidenlanggarkonstitusi']",[],https://twitter.com/j0cker_jr/status/1403637314719424517,False,,0,,,,,,,,"[{'screen_name': 'EnggarHadii', 'name': 'Enggarsatyo Hadi', 'id': '1664471394'}]",,,,
340,1403637184637247488,1403637184637247488,2021-06-12 15:55:57+07:00,2021-06-12,15:55:57,700,1664471394,enggarhadii,Enggarsatyo Hadi,,"Belum lagi macam ade armando, denny siregar, dkk serta para pemuja rezim yg suka ""main api"" dr bikin twit war sampai bikin hoax yg bukan main, utk nyerang lawan politik #PresidenLanggarKonstitusi",in,[],[],[],1,3,0,['presidenlanggarkonstitusi'],[],https://twitter.com/EnggarHadii/status/1403637184637247488,False,,0,,,,,,,,[],,,,
341,1403637178094129155,1403466637861261312,2021-06-12 15:55:56+07:00,2021-06-12,15:55:56,700,1390247368671391744,faqirprana,Prana Al-Faqir 🇵🇸 🇮🇩 🇹🇷,,"@Dinosaurus_2021 @Pasopati5151 @zahkhan25_70127 @Hendra24777329 @ardianKobe @Syareef92450772 @pion_praponco @KilatSecepat @prince_efel @maulana00454021 @QKhalita @hartono_mulyadi @A7i2s @Selene5758 Emang iya sech,, #PresidenLanggarKonstitusi  #PresidenLanggarKonstitusi",in,[],[],[],1,3,4,"['presidenlanggarkonstitusi', 'presidenlanggarkonstitusi']",[],https://twitter.com/FaqirPrana/status/1403637178094129155,False,,0,,,,,,,,"[{'screen_name': 'Dinosaurus_2021', 'name': 'JatayuBack', 'id': '1345926626689777664'}, {'screen_name': 'Pasopati5151', 'name': 'PASOPATI5151', 'id': '1310665217290821632'}, {'screen_name': 'zahkhan25_70127', 'name': 'hamzah 25', 'id': '2720556281'}, {'screen_name': 'Hendra24777329', 'name': '🇵🇸#PerangiKedzolimanMereka🇵🇸', 'id': '1355501823864561668'}, {'screen_name': 'ardianKobe', 'name': 'ardiankobe.313', 'id': '453717251'}, {'screen_name': 'Syareef92450772', 'name': 'Syareef', 'id': '1371630431947264001'}, {'screen_name': 'pion_praponco', 'name': 'PionPraponco', 'id': '1123472062679535616'}, {'screen_name': 'KilatSecepat', 'name': 'KEGELAPAN = KEHANCURAN DEMOKRASI', 'id': '1321987797775917056'}, {'screen_name': 'prince_efel', 'name': 'Dt.Rajo Dilangik.', 'id': '1088448122961813504'}, {'screen_name': 'maulana00454021', 'name': 'maulana🇮🇩🇯🇴🇹🇷', 'id': '2577956802'}, {'screen_name': 'QKhalita', 'name': 'QueenKhalita🤎', 'id': '1364716516751544321'}, {'screen_name': 'hartono_mulyadi', 'name': 'Mulyadi Hartono', 'id': '417204032'}, {'screen_name': 'A7i2s', 'name': 'AB3_Y', 'id': '1399601393174863877'}, {'screen_name': 'Selene5758', 'name': 'Selene', 'id': '1340585734340669440'}]",,,,
342,1403637171567820804,1403637171567820800,2021-06-12 15:55:54+07:00,2021-06-12,15:55:54,700,939950626686955520,punakawanstyle,Punakawan,,tiati dalane mulai lunyu  #PresidenLanggarKonstitusi  https://t.co/TdLkzZcHCK,in,[],[],[],0,3,1,['presidenlanggarkonstitusi'],[],https://twitter.com/punakawanstyle/status/1403637171567820804,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1403636949483548676/pu/img/1micTx8bx8Umiww_.jpg,,,,,,,[],,,,
343,1403637157441400833,1403616450951094272,2021-06-12 15:55:51+07:00,2021-06-12,15:55:51,700,1402247417794162691,j0cker_jr,j0cker_jr,,@Adinda_Zahran1 Kibijakan panik #PresidenLanggarKonstitusi #PresidenLanggarKonstitusi G ada obat,in,[],[],[],0,3,0,"['presidenlanggarkonstitusi', 'presidenlanggarkonstitusi']",[],https://twitter.com/j0cker_jr/status/1403637157441400833,False,,0,,,,,,,,"[{'screen_name': 'Adinda_Zahran1', 'name': 'Adinda Zahrany', 'id': '974755820708573184'}]",,,,
344,1403637155910406144,1403471473675669504,2021-06-12 15:55:50+07:00,2021-06-12,15:55:50,700,1376008431719489537,hail_indonesia,Hail_Indonesia,,"@jaluciparay @Rajawali_Xlp34 @Aphroditegirl_1 @Pasopati2323 @Pedagangsukses1 @Sekeping_H4t1 @B_dzoel_isBack @bhakti_yudi @IBNUHUSEINATS @4nw4r_84 @Indah45Seruni @UlamaAswaja @DayatPondok #PresidenLanggarKonstitusi #PresidenLanggarKonstitusi  ===  Apabila kritik hanya boleh lewat saluran resmi, maka hidup akan menjadi sayur tanpa garam.  Bersuara untuk kebenaran.   Bantu angkat.  https://t.co/9hn3y87S15",in,[],[],['https://pbs.twimg.com/tweet_video_thumb/E3q4hj3UUAM_1UC.jpg'],0,3,0,"['presidenlanggarkonstitusi', 'presidenlanggarkonstitusi']",[],https://twitter.com/Hail_Indonesia/status/1403637155910406144,False,,1,https://pbs.twimg.com/tweet_video_thumb/E3q4hj3UUAM_1UC.jpg,,,,,,,"[{'screen_name': 'jaluciparay', 'name': 'Mang Kok', 'id': '1101145122576584705'}, {'screen_name': 'Rajawali_Xlp34', 'name': 'Jack Piliang', 'id': '1335539032458108928'}, {'screen_name': 'Aphroditegirl_1', 'name': 'Aphrodite', 'id': '1380983323074260994'}, {'screen_name': 'Pasopati2323', 'name': 'Pasopati2323', 'id': '1286897872898650112'}, {'screen_name': 'Pedagangsukses1', 'name': 'PedagangLuarbiasa', 'id': '1382716020255707137'}, {'screen_name': 'Sekeping_H4t1', 'name': 'Sekeping Hati', 'id': '1381134540580605953'}, {'screen_name': 'B_dzoel_isBack', 'name': '@B_Dzoel is Back 🏋🏋', 'id': '1369715081802514432'}, {'screen_name': 'bhakti_yudi', 'name': 'Yudi Bhakti', 'id': '3472899252'}, {'screen_name': 'IBNUHUSEINATS', 'name': 'Hasan Alatas', 'id': '1334362207388241921'}, {'screen_name': '4nw4r_84', 'name': '🇲🇨4n4k 603m1 pu724🇵🇸', 'id': '1236989225930637313'}, {'screen_name': 'Indah45Seruni', 'name': 'Bunga Seruni', 'id': '1362762616188280837'}, {'screen_name': 'UlamaAswaja', 'name': 'Pecinta Ulama Aswaja', 'id': '1384638928204963843'}, {'screen_name': 'DayatPondok', 'name': 'Kidayat Bae', 'id': '1209830281273724928'}]",,,,
345,1403637122653769732,1403637122653769728,2021-06-12 15:55:43+07:00,2021-06-12,15:55:43,700,576987332,kttexnx,Kittendust,,Siapa yg cita2nya ... #PresidenLanggarKonstitusi  https://t.co/9YjUbUNuDc,in,[],[],[],0,2,0,['presidenlanggarkonstitusi'],[],https://twitter.com/kttexnx/status/1403637122653769732,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1403637081599995906/pu/img/MHdDPM9XdH-vPLl-.jpg,,,,,,,[],,,,
346,1403637122129559553,1403637122129559552,2021-06-12 15:55:42+07:00,2021-06-12,15:55:42,700,1199908607308861440,lafuanlnaufal,Kerapu,,Waaaw @jokowi  #PresidenLanggarKonstitusi,und,"[{'screen_name': 'jokowi', 'name': 'joko widodo', 'id': '366987179'}]",[],[],0,3,1,['presidenlanggarkonstitusi'],[],https://twitter.com/lafuanlnaufal/status/1403637122129559553,False,https://twitter.com/Mdy_Asmara1701/status/1403614313105874947,0,,,,,,,,[],,,,
347,1403637098939256833,1403637098939256832,2021-06-12 15:55:37+07:00,2021-06-12,15:55:37,700,1276960153376440320,arung54658569,Arung,,aman dari pasal pencemaran nama baik 😂😎😎😂 #PresidenLanggarKonstitusi  https://t.co/eSseMdCI3t,in,[],[],[],0,5,2,['presidenlanggarkonstitusi'],[],https://twitter.com/Arung54658569/status/1403637098939256833,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1403637027157921794/pu/img/-biDhRCS1dLNDxZI.jpg,,,,,,,[],,,,
348,1403636970832625668,1403614313105874944,2021-06-12 15:55:06+07:00,2021-06-12,15:55:06,700,1402247417794162691,j0cker_jr,j0cker_jr,,@Mdy_Asmara1701 Ntr mereka jTuh miskin #PresidenLanggarKonstitusi #PresidenLanggarKonstitusi G biasa idup jelata die,in,[],[],[],0,3,0,"['presidenlanggarkonstitusi', 'presidenlanggarkonstitusi']",[],https://twitter.com/j0cker_jr/status/1403636970832625668,False,,0,,,,,,,,"[{'screen_name': 'Mdy_Asmara1701', 'name': 'Maudy Asmara', 'id': '1334853481019056128'}]",,,,
